customer_id,name,email,signup_date,city,state,total_spent,order_count
4160,Aarnav Mahal,arorajai@example.net,2026-02-12,Howrah,West Bengal,0.0,0
4161,Udant Kanda,nikitadhillon@example.net,2026-02-02,Bhagalpur,Bihar,0.0,0
4162,Priya Sibal,tiwariryan@example.com,2026-02-02,Pune,Maharashtra,0.0,0
4163,Madhav Sandal,mahika61@example.com,2026-02-14,Bhopal,Madhya Pradesh,0.0,0
4164,Indira Thakur,racharya@example.org,2026-01-28,Indore,Madhya Pradesh,0.0,0
4165,Dalaja Rai,jack82@example.org,2026-02-04,Bhagalpur,Bihar,0.0,0
4166,Balendra Naidu,arjun91@example.org,2026-01-26,Haldwani,Uttarakhand,0.0,0
4167,Udant Contractor,sankaranyochana@example.org,2026-02-10,Warangal,Telangana,0.0,0
4168,Reyansh Golla,turvi92@example.net,2026-01-23,Rourkela,Odisha,0.0,0
4169,Januja Sharaf,varmaosha@example.net,2026-02-14,Ahmedabad,Gujarat,0.0,0
4170,Indali Bansal,anamika30@example.org,2026-02-07,Pune,Maharashtra,161490.72,1
4171,Dayita Pau,ybehl@example.org,2026-02-05,Vasco Da Gama,Goa,0.0,0
4172,Bishakha Pillay,kapoorpahal@example.net,2026-02-19,Faridabad,Haryana,45382.4,1
4173,Bahadurjit Prabhakar,theodore02@example.net,2026-02-14,Patna,Bihar,0.0,0
4174,Nikita Oza,robert01@example.org,2026-01-25,Howrah,West Bengal,644762.13,2
4175,Unni Savant,mahika51@example.net,2026-01-26,Bhubaneswar,Odisha,0.0,0
4176,Kavya Biswas,warjas79@example.org,2026-02-07,Raipur,Chhattisgarh,0.0,0
4177,Liam Kunda,ejoshi@example.net,2026-01-22,Bhilai,Chhattisgarh,0.0,0
4178,Urishilla Soni,esarma@example.net,2026-02-11,Madurai,Tamil Nadu,0.0,1
4179,Chandran Venkatesh,bachittarmutti@example.org,2026-02-09,Kohima,Nagaland,302616.99,1
4180,Triveni Bath,warinder26@example.net,2026-02-16,Lunglei,Mizoram,0.0,0
4181,Wahab Chauhan,ekantasubramanian@example.net,2026-02-11,Rourkela,Odisha,0.0,0
4182,Ekantika Tripathi,abha55@example.net,2026-02-14,Agartala,Tripura,296908.66,1
4183,Prisha Sarna,ishita11@example.org,2026-02-06,Gaya,Bihar,387424.41,2
4184,Jagrati Dutt,soza@example.net,2026-01-25,Dimapur,Nagaland,0.0,2
4185,Anay Chakrabarti,yutikatak@example.net,2026-01-23,Bilaspur,Chhattisgarh,0.0,1
4186,Baghyawati Chowdhury,gsem@example.com,2026-02-04,Bhopal,Madhya Pradesh,0.0,0
4187,Prisha De,btaneja@example.com,2026-02-07,Jaipur,Rajasthan,61503.72,1
4188,Libni Doctor,ishroff@example.org,2026-01-28,Panaji,Goa,128105.82,1
4189,Daksha Chhabra,xdave@example.com,2026-02-07,Shimla,Himachal Pradesh,373756.83,2
4190,Forum Ben,bumbhamsini@example.org,2026-02-05,Cuttack,Odisha,22969.7,2
4191,Chanchal Kota,xpant@example.com,2026-01-27,Jodhpur,Rajasthan,14117.88,2
4192,Ekantika Khatri,oni75@example.net,2026-02-13,Guntur,Andhra Pradesh,0.0,0
4193,Champak Jha,fdeol@example.org,2026-01-25,Mokokchung,Nagaland,0.0,0
4194,Omkaar Kota,bhatzehaan@example.com,2026-02-14,Aizawl,Mizoram,0.0,0
4195,Patrick Brar,fparsa@example.com,2026-02-05,Ranchi,Jharkhand,0.0,0
4196,Veda Dutta,qabilramakrishnan@example.org,2026-01-26,Patna,Bihar,25015.0,1
4197,Falguni Sehgal,gsarin@example.net,2026-01-23,Panipat,Haryana,0.0,1
4198,Dalaja Srinivas,kpradhan@example.org,2026-02-19,Guwahati,Assam,0.0,0
4199,Anmol Saha,samarthoommen@example.net,2026-01-26,Patna,Bihar,211631.99,1
4200,Dipta Dar,macharya@example.org,2026-02-11,Indore,Madhya Pradesh,0.0,0
4201,Neelima Natt,kamalagoel@example.org,2026-01-26,Bhopal,Madhya Pradesh,0.0,0
4202,Vansha Brar,luke70@example.org,2026-02-08,Pune,Maharashtra,593259.24,2
4203,Kashvi Jain,sanaya52@example.net,2026-02-05,Bilaspur,Chhattisgarh,343048.35,1
4204,Karan Iyer,qushi68@example.org,2026-02-17,Vadodara,Gujarat,0.0,0
4205,Christopher Memon,prakashwarda@example.com,2026-02-12,Bhagalpur,Bihar,0.0,0
4206,Anika Chada,tanish64@example.net,2026-02-10,Nizamabad,Telangana,0.0,0
4207,Jatin Rege,isaiahdhar@example.com,2026-01-31,Pune,Maharashtra,0.0,0
4208,Logan Chandran,bhaktalipika@example.org,2026-01-24,Vasco Da Gama,Goa,0.0,0
4209,Ekaja Hari,keerjagdish@example.com,2026-02-15,Mokokchung,Nagaland,0.0,0
4210,Aarini Ratti,perifiyaz@example.net,2026-01-25,Rourkela,Odisha,129669.0,1
4211,Yashica Sura,dkhurana@example.org,2026-01-27,Durgapur,West Bengal,397921.24,1
4212,Reyansh Raja,csur@example.net,2026-01-26,Rourkela,Odisha,344881.22,1
4213,Ronith Varty,bavabhavika@example.org,2026-02-07,Jodhpur,Rajasthan,0.0,0
4214,Yutika Sarraf,doshilaksh@example.org,2026-01-25,Haldwani,Uttarakhand,0.0,0
4215,Bhanumati Chaudry,zmaster@example.org,2026-02-07,Bhubaneswar,Odisha,445460.02,1
4216,Shivansh Mutti,kamya92@example.com,2026-01-28,Dhanbad,Jharkhand,213958.36,1
4217,Isha Shere,tpatel@example.org,2026-02-18,Chennai,Tamil Nadu,46979.4,2
4218,Hamsini Behl,beravyanjana@example.com,2026-02-19,Rourkela,Odisha,0.0,0
4219,Divya Bhasin,baradcaleb@example.net,2026-02-07,Madurai,Tamil Nadu,0.0,0
4220,Hema Ganesan,ikbalbaria@example.org,2026-02-13,Hyderabad,Telangana,0.0,0
4221,Yashoda Sengupta,naveenarya@example.com,2026-02-16,Aizawl,Mizoram,0.0,0
4222,Nathan Handa,keerbalhaar@example.com,2026-02-08,Jaipur,Rajasthan,0.0,0
4223,Aishani Devan,anthonyrajagopalan@example.net,2026-02-19,Aizawl,Mizoram,103428.83,1
4224,Shravya Chaudhuri,harshilsule@example.net,2026-02-14,Udaipur,Rajasthan,0.0,1
4225,Saanvi Deol,raichameli@example.org,2026-02-05,Udaipur,Tripura,0.0,0
4226,Edhitha Din,madhavisuresh@example.org,2026-01-24,Jamshedpur,Jharkhand,408818.48,2
4227,Inaya Bhatti,chakradev22@example.com,2026-02-10,Mokokchung,Nagaland,0.0,0
4228,Matthew Hegde,krishna67@example.com,2026-02-14,Itanagar,Arunachal Pradesh,0.0,0
4229,Yashasvi Yogi,nirjatrivedi@example.org,2026-02-05,Faridabad,Haryana,69841.7,1
4230,Daksha Das,vasana05@example.org,2026-02-08,Ahmedabad,Gujarat,53133.4,1
4231,Abhiram Din,tarak90@example.com,2026-02-19,Jabalpur,Madhya Pradesh,0.0,0
4232,Faris Narula,lakshit17@example.com,2026-02-05,Guwahati,Assam,0.0,0
4233,Balendra Mital,behlaishani@example.org,2026-02-19,Bengaluru,Karnataka,408614.27,2
4234,Samaksh Saha,phanda@example.com,2026-02-02,Haldwani,Uttarakhand,361222.43,1
4235,Suhani Mani,finn31@example.net,2026-02-06,Itanagar,Arunachal Pradesh,0.0,0
4236,Lavanya Lalla,bpradhan@example.org,2026-02-17,Vasco Da Gama,Goa,0.0,0
4237,Reyansh Sharma,cjani@example.net,2026-02-14,Mysuru,Karnataka,424424.56,2
4238,Oeshi Kalla,lipika35@example.com,2026-01-25,Gyalshing,Sikkim,185735.61,1
4239,Rachita Dayal,lalnathaniel@example.net,2026-02-10,Jabalpur,Madhya Pradesh,0.0,0
4240,Shivani Sant,lukegala@example.com,2026-02-09,Naharlagun,Arunachal Pradesh,0.0,0
4241,Saanvi Badami,yashoda20@example.org,2026-02-09,Gurugram,Haryana,0.0,0
4242,Rajata Sura,qpant@example.net,2026-02-05,Saiha,Mizoram,159780.9,1
4243,Vrishti Jhaveri,doctoryamini@example.org,2026-02-04,Warangal,Telangana,861665.15,1
4244,Samesh Das,qkade@example.org,2026-02-03,Noida,Uttar Pradesh,0.0,0
4245,Dipta Krishnan,ravibaghyawati@example.com,2026-01-24,Faridabad,Haryana,0.0,0
4246,Vansha Borra,pallavi34@example.net,2026-01-29,Dehradun,Uttarakhand,0.0,1
4247,Triya Goswami,zchandra@example.org,2026-02-12,Ahmedabad,Gujarat,0.0,0
4248,Gaurangi Jhaveri,gabrielsolanki@example.net,2026-02-17,Gangtok,Sikkim,45685.9,1
4249,Aarush Bera,uganguly@example.net,2026-01-29,Vadodara,Gujarat,0.0,0
4250,Turvi Choudhary,hshenoy@example.com,2026-02-11,Thoubal,Manipur,6882.15,1
4251,Hemani Dasgupta,vanyamann@example.org,2026-02-18,Naharlagun,Arunachal Pradesh,0.0,0
4252,Netra Koshy,vkala@example.net,2026-02-11,Naharlagun,Arunachal Pradesh,283997.16,1
4253,Henry Nath,ekbalsethi@example.net,2026-01-23,Hyderabad,Telangana,0.0,0
4254,Akshay Sharaf,ranganathanwarda@example.com,2026-02-17,Bhagalpur,Bihar,0.0,0
4255,Jalsa Mand,chakrabartiaarush@example.org,2026-02-15,Pasighat,Arunachal Pradesh,0.0,0
4256,Vanya Bumb,tshere@example.org,2026-01-22,Saiha,Mizoram,169348.76,1
4257,Krishna Sehgal,chadajoshua@example.net,2026-02-06,Kochi,Kerala,0.0,0
4258,Benjamin Kanda,fiyaz98@example.org,2026-02-02,Pune,Maharashtra,182217.08,1
4259,Aadhya Sundaram,aachalaurora@example.org,2026-02-16,Kochi,Kerala,0.0,0
4260,Janya Narayanan,ychatterjee@example.org,2026-02-08,Bhopal,Madhya Pradesh,49081.44,1
4261,Bhavani Dugal,wbarad@example.org,2026-01-27,Lucknow,Uttar Pradesh,324154.4,1
4262,Tanvi Sodhi,chaudhryomisha@example.org,2026-02-09,Surat,Gujarat,325194.32,1
4263,Madhavi Natarajan,srinivasannisha@example.org,2026-01-22,Bilaspur,Chhattisgarh,82146.44,1
4264,Saanvi Gulati,chakradhar23@example.com,2026-02-04,Udaipur,Tripura,0.0,0
4265,Ishwar Wable,gsagar@example.org,2026-02-09,Vasco Da Gama,Goa,0.0,0
4266,Ishani Singhal,yauvanipandey@example.com,2026-02-07,Vadodara,Gujarat,0.0,0
4267,Dayita Rao,somanvinaya@example.com,2026-02-19,Cuttack,Odisha,0.0,0
4268,Ucchal Bava,ysaini@example.org,2026-02-06,Bishnupur,Manipur,0.0,0
4269,Forum Rama,pandra@example.net,2026-02-07,Cuttack,Odisha,32863.5,1
4271,Janaki Saha,fpradhan@example.net,2026-02-02,Mokokchung,Nagaland,0.0,0
4272,Libni Kulkarni,hsangha@example.net,2026-01-22,Aizawl,Mizoram,0.0,0
4273,Ranveer Narain,ayushseshadri@example.org,2026-01-24,Amritsar,Punjab,0.0,1
4274,Vedant Swaminathan,chandanibutala@example.org,2026-02-15,Cuttack,Odisha,0.0,1
4275,Yug Memon,riapradhan@example.net,2026-01-24,Namchi,Sikkim,0.0,0
4276,Dipta Natt,gavinmangal@example.com,2026-02-13,Bishnupur,Manipur,0.0,1
4277,Amol Dhar,vihaan99@example.com,2026-02-01,Udaipur,Tripura,0.0,0
4278,Anusha Seshadri,singhfalan@example.org,2026-01-29,Coimbatore,Tamil Nadu,0.0,0
4279,Yuvraj Kunda,tsawhney@example.org,2026-01-31,Gurugram,Haryana,268810.4,1
4280,Karan Din,jason62@example.org,2026-02-09,Amritsar,Punjab,668631.35,1
4281,Chameli Ghose,akshay58@example.org,2026-02-13,Coimbatore,Tamil Nadu,0.0,0
4282,Lopa Manne,laldamyanti@example.org,2026-02-01,Jabalpur,Madhya Pradesh,0.0,0
4283,Ranveer Nagy,adwetabehl@example.org,2026-01-30,Ahmedabad,Gujarat,0.0,0
4284,Saksham Jaggi,ltank@example.net,2026-02-05,Bhopal,Madhya Pradesh,0.0,0
4285,Ladli Kale,bhattacharyyachameli@example.org,2026-02-07,Mumbai,Maharashtra,0.0,1
4286,Gopal Soni,anya16@example.com,2026-02-03,Bishnupur,Manipur,0.0,0
4287,Anjali Varty,manbir70@example.org,2026-01-31,Agartala,Tripura,127870.76,1
4288,Kritika Uppal,jnagi@example.com,2026-01-24,Rourkela,Odisha,0.0,0
4290,Azad Bora,andraadvay@example.net,2026-02-19,Patna,Bihar,87107.04,1
4291,Gabriel Majumdar,gargadweta@example.net,2026-02-09,Dibrugarh,Assam,0.0,0
4292,Azaan Goda,knazareth@example.net,2026-02-19,Mysuru,Karnataka,0.0,0
4293,Lakshit Dhaliwal,majumdargopal@example.org,2026-02-06,Ranchi,Jharkhand,0.0,0
4294,Avni Nanda,maniyagnesh@example.net,2026-01-31,Vadodara,Gujarat,0.0,1
4295,Chaitanya Roy,nihalmodi@example.org,2026-02-04,Warangal,Telangana,84259.37,2
4296,Balendra Chander,hemangininanda@example.net,2026-02-01,Ranchi,Jharkhand,0.0,1
4297,Ranveer Koshy,dassnikita@example.net,2026-02-13,Dhanbad,Jharkhand,0.0,0
4298,Vrishti Sood,ishaan65@example.net,2026-02-14,Solan,Himachal Pradesh,0.0,0
4299,Deepa Sama,patrick24@example.org,2026-02-15,Gaya,Bihar,169817.64,2
4300,Vasana Chowdhury,fwali@example.net,2026-01-22,Gyalshing,Sikkim,0.0,0
4301,Jyoti Bail,mbuch@example.org,2026-01-27,Amritsar,Punjab,152829.8,1
4302,Gagan Pai,ronithmannan@example.org,2026-01-26,Patna,Bihar,0.0,0
4303,Matthew Saraf,tellapranit@example.com,2026-02-12,Gurugram,Haryana,0.0,0
4304,Neel Singh,ekanshdora@example.net,2026-02-18,Howrah,West Bengal,27335.13,1
4305,Rachit Bhardwaj,pathaksarthak@example.com,2026-01-29,Mumbai,Maharashtra,120278.17,1
4306,Veer Narayanan,brahmbhattbalvan@example.org,2026-02-13,Jabalpur,Madhya Pradesh,0.0,0
4307,Devansh Sur,fpatel@example.org,2026-01-29,Pune,Maharashtra,230624.64,4
4308,Anika Goel,quincy48@example.net,2026-02-16,Bengaluru,Karnataka,19718.73,2
4309,Ekavir Batta,iraprakash@example.org,2026-01-24,Madurai,Tamil Nadu,158781.44,2
4310,Neel Dubey,mallreva@example.net,2026-01-31,Lucknow,Uttar Pradesh,0.0,0
4311,Ikshita Rau,gvala@example.org,2026-02-13,Agartala,Tripura,0.0,0
4312,Ishanvi Kumer,faqidmangal@example.org,2026-01-25,Bengaluru,Karnataka,73547.18,1
4313,Oviya Jha,udarshgopal@example.org,2026-02-08,Ludhiana,Punjab,0.0,0
4314,Veer Kurian,mitalikamdar@example.org,2026-02-06,Kozhikode,Kerala,0.0,0
4315,Arjun Khalsa,qarinbhatnagar@example.com,2026-02-13,Jalandhar,Punjab,0.0,1
4316,Luke Padmanabhan,chandran15@example.net,2026-01-26,Saiha,Mizoram,0.0,0
4317,Chameli Soman,bachittarrama@example.net,2026-01-31,Guwahati,Assam,0.0,0
4318,Thomas Rai,vedaraval@example.net,2026-02-02,Bhubaneswar,Odisha,349442.46,2
4319,Umang Ramesh,harini35@example.com,2026-02-04,Bishnupur,Manipur,0.0,1
4320,Neelima Lala,yuvrajbhalla@example.org,2026-02-09,Guwahati,Assam,0.0,0
4321,Upma Dyal,sibalmekhala@example.com,2026-02-19,Naharlagun,Arunachal Pradesh,44042.64,1
4322,Indira Borah,kalitachandran@example.com,2026-02-02,Udaipur,Tripura,198963.6,1
4323,Lila Palla,deykala@example.net,2026-01-22,Gaya,Bihar,0.0,0
4324,Varenya Bail,khayre@example.org,2026-02-18,Udaipur,Rajasthan,102031.27,1
4325,Elijah Bhatia,lilahanda@example.org,2026-02-02,Dhanbad,Jharkhand,287623.67,1
4326,Reyansh Lad,azaansrivastava@example.net,2026-02-06,Howrah,West Bengal,459301.62,2
4327,Gayathri Mohan,omaja72@example.com,2026-02-05,Surat,Gujarat,170233.11,1
4328,Karan Johal,wmander@example.org,2026-01-27,Udaipur,Tripura,0.0,0
4329,Panini Saran,priya20@example.org,2026-01-30,Rourkela,Odisha,93668.77,1
4330,Varsha Dada,madhavi18@example.net,2026-01-23,Jamshedpur,Jharkhand,0.0,0
4331,David Srinivasan,gopalkaul@example.net,2026-01-30,Gyalshing,Sikkim,0.0,0
4332,Damini Modi,morartristan@example.com,2026-01-30,Cuttack,Odisha,0.0,1
4333,Neelima Ranganathan,bina85@example.net,2026-01-27,Bhilai,Chhattisgarh,397598.84,2
4334,Brinda Natt,rsundaram@example.net,2026-01-31,Ranchi,Jharkhand,140027.9,2
4335,Ishaan Karnik,prisha82@example.org,2026-01-22,Vijayawada,Andhra Pradesh,78316.94,1
4336,Leena Talwar,jacobwagle@example.org,2026-01-24,Raipur,Chhattisgarh,237747.6,1
4337,Ishwar Nath,karanneha@example.com,2026-02-06,Silchar,Assam,196878.73,3
4338,Nathan Sura,malhotramason@example.org,2026-01-29,Solan,Himachal Pradesh,168241.02,1
4339,Aadi Buch,banerjeeojas@example.org,2026-02-08,Warangal,Telangana,0.0,1
4340,Saksham Nagy,owen79@example.org,2026-02-14,Jamshedpur,Jharkhand,0.0,1
4341,Jagvi Gera,umangbali@example.org,2026-01-25,Mokokchung,Nagaland,0.0,0
4342,Libni Dube,gopalshan@example.org,2026-01-24,Naharlagun,Arunachal Pradesh,0.0,0
4343,Praneel Lad,perijairaj@example.org,2026-01-22,Nizamabad,Telangana,0.0,0
4344,Aarush Bahl,amblepratyush@example.org,2026-01-28,Jowai,Meghalaya,0.0,0
4345,Ekansh Sane,divyachandra@example.org,2026-02-01,Ahmedabad,Gujarat,0.0,0
4346,Falan Vyas,leena38@example.com,2026-02-17,Solan,Himachal Pradesh,457753.58,2
4347,Neelima Bose,warjaschokshi@example.net,2026-02-19,Mumbai,Maharashtra,286858.45,2
4348,Janaki Apte,athakur@example.org,2026-02-03,Howrah,West Bengal,0.0,0
4349,Hemangini Mohan,venkateshfaraj@example.net,2026-02-18,Thiruvananthapuram,Kerala,0.0,0
4350,Girish Nayar,banand@example.net,2026-01-31,Lunglei,Mizoram,0.0,0
4351,Caleb Mallick,rachit46@example.net,2026-01-23,Mangaluru,Karnataka,220527.96,1
4352,Nihal Sachdeva,guneetbehl@example.com,2026-02-14,Amritsar,Punjab,462400.74,1
4353,Dalbir Sankaran,dubeyforum@example.net,2026-02-14,Itanagar,Arunachal Pradesh,0.0,0
4354,Sudiksha Boase,deepachacko@example.com,2026-02-10,Thoubal,Manipur,92680.78,2
4355,Oscar Bansal,kalavidhi@example.com,2026-02-16,Vasco Da Gama,Goa,617487.41,1
4356,Robert Kadakia,dasmadhavi@example.org,2026-02-12,Kolkata,West Bengal,552098.31,1
4357,Dakshesh Dhar,bailupadhriti@example.org,2026-01-29,Mokokchung,Nagaland,0.0,0
4358,Jagdish Wagle,vigbaljiwan@example.net,2026-02-13,Thoubal,Manipur,0.0,0
4359,Diya Subramaniam,ibrahmbhatt@example.org,2026-02-02,Kanpur,Uttar Pradesh,0.0,0
4360,Isha Bumb,avnighosh@example.org,2026-02-11,Noida,Uttar Pradesh,0.0,0
4361,Yuvraj Mammen,cdash@example.org,2026-01-28,Panaji,Goa,54660.98,1
4362,Wriddhish Viswanathan,mghosh@example.org,2026-02-04,Haldwani,Uttarakhand,0.0,0
4363,Yashasvi Kala,mpatel@example.org,2026-02-06,Bengaluru,Karnataka,0.0,0
4364,Anthony Vig,rbedi@example.org,2026-02-05,Pasighat,Arunachal Pradesh,0.0,0
4365,Devansh Deshpande,saravarkey@example.net,2026-02-10,Panaji,Goa,0.0,0
4366,Yasti Keer,pooja90@example.org,2026-02-04,Raipur,Chhattisgarh,0.0,0
4367,Harish Dhaliwal,morerudra@example.org,2026-02-11,Jalandhar,Punjab,177096.46,1
4368,Vihaan Shanker,bhavinimuni@example.org,2026-01-27,Indore,Madhya Pradesh,0.0,1
4369,Hema Shukla,meghasankar@example.org,2026-02-13,Gaya,Bihar,231372.38,2
4370,Yachana Ahuja,mbrar@example.com,2026-02-07,Hyderabad,Telangana,304217.33,1
4371,Chavvi Karan,vihaan80@example.org,2026-02-02,Kozhikode,Kerala,55809.87,1
4372,Jyoti Parmer,chadhajanya@example.net,2026-02-18,Jowai,Meghalaya,0.0,1
4373,Naksh Shankar,panchalbakhshi@example.org,2026-01-26,Jamshedpur,Jharkhand,0.0,1
4374,Tanmayi Viswanathan,veda10@example.com,2026-02-15,Bhilai,Chhattisgarh,0.0,0
4375,Krishna Bumb,logan20@example.com,2026-01-22,Gangtok,Sikkim,132205.49,1
4376,Odika Mitra,leelagoda@example.org,2026-01-30,Vadodara,Gujarat,0.0,0
4377,Inaya Gera,gargneha@example.org,2026-01-23,Shillong,Meghalaya,114678.81,1
4378,Dayita Balasubramanian,misraquincy@example.net,2026-02-09,Lunglei,Mizoram,137685.08,1
4379,Ekansh Bobal,anjali09@example.org,2026-01-27,Mokokchung,Nagaland,0.0,0
4380,Frado Banerjee,madanluke@example.com,2026-02-03,Bilaspur,Chhattisgarh,0.0,0
4381,Waida Brar,raagini74@example.com,2026-02-16,Bishnupur,Manipur,141679.62,3
4382,Bakhshi Hari,vansha00@example.org,2026-02-16,Kolkata,West Bengal,0.0,0
4383,Oscar Ghose,cheemawakeeta@example.org,2026-01-26,Bhopal,Madhya Pradesh,0.0,0
4384,Ria Chana,liamtrivedi@example.org,2026-01-22,Aizawl,Mizoram,0.0,0
4385,Yatin Char,zdasgupta@example.net,2026-02-04,Faridabad,Haryana,0.0,0
4386,Isha Chauhan,mugdha54@example.net,2026-01-22,Coimbatore,Tamil Nadu,0.0,0
4387,Nihal Karan,ishanvi12@example.com,2026-02-07,Shillong,Meghalaya,0.0,0
4389,Harish Prakash,mdass@example.com,2026-02-06,Pasighat,Arunachal Pradesh,0.0,0
4390,Ethan Sathe,chowdhurymanya@example.org,2026-02-12,Chennai,Tamil Nadu,0.0,0
4391,Hardik Din,andrew41@example.net,2026-02-15,Bhopal,Madhya Pradesh,0.0,0
4392,Suhani Narain,seshadriyoshita@example.net,2026-01-22,Amritsar,Punjab,0.0,0
4393,Ekbal Ghosh,falan61@example.org,2026-01-25,Haridwar,Uttarakhand,0.0,0
4394,Manya Prabhakar,cbadami@example.com,2026-01-22,Thoubal,Manipur,293070.5,1
4395,Yashasvi Patla,sarmagautami@example.com,2026-01-24,Dehradun,Uttarakhand,141718.72,1
4396,Brijesh Bhagat,rushilmand@example.com,2026-02-17,Ludhiana,Punjab,106520.6,1
4397,Kamya Shanker,sanya93@example.com,2026-01-29,Jowai,Meghalaya,188619.24,1
4398,David Golla,andrakritika@example.net,2026-02-05,Warangal,Telangana,0.0,0
4399,Owen Nagarajan,hamsini10@example.com,2026-02-04,Gyalshing,Sikkim,0.0,2
4400,Rudra Kari,zbhavsar@example.com,2026-02-07,Nagpur,Maharashtra,0.0,0
4401,Aishani Dash,pranav88@example.com,2026-01-23,Lunglei,Mizoram,214600.2,1
4402,Joshua Vora,brahmbhattsneha@example.com,2026-01-27,Nizamabad,Telangana,0.0,0
4403,Ekanta Saha,krishna70@example.org,2026-01-27,Shillong,Meghalaya,0.0,0
4404,Manya Brar,parth40@example.org,2026-01-23,Tura,Meghalaya,0.0,0
4405,Falak Lalla,phanda@example.net,2026-02-03,Tura,Meghalaya,0.0,1
4406,Aarnav Sanghvi,pthakkar@example.org,2026-01-28,Surat,Gujarat,0.0,0
4407,Ranbir Acharya,labanchana@example.net,2026-02-07,Rourkela,Odisha,175896.94,1
4408,Ikbal Palan,fchakrabarti@example.org,2026-02-16,Vadodara,Gujarat,0.0,0
4409,Ayushman Grover,brindalad@example.net,2026-01-27,Saiha,Mizoram,0.0,0
4410,Lila Kakar,narainyochana@example.org,2026-02-01,Visakhapatnam,Andhra Pradesh,0.0,0
4411,Gaurangi Goel,devlad@example.org,2026-01-23,Udaipur,Rajasthan,531866.05,2
4412,Panini Dubey,choprakaran@example.net,2026-02-09,Mokokchung,Nagaland,350538.47,2
4413,Guneet Gole,rastogibalveer@example.net,2026-01-23,Guwahati,Assam,115544.79,2
4414,Lakshit Kanda,virajbatra@example.com,2026-01-23,Vadodara,Gujarat,0.0,0
4415,Edhitha Arya,jlal@example.net,2026-02-02,Jaipur,Rajasthan,0.0,0
4416,Aarnav Iyer,gthakkar@example.org,2026-01-31,Haridwar,Uttarakhand,0.0,0
4417,Ayush Khare,gaurika70@example.org,2026-02-07,Guntur,Andhra Pradesh,0.0,0
4418,Andrew Bala,lucky41@example.net,2026-02-07,Solan,Himachal Pradesh,0.0,0
4419,Faras Garde,goelfaras@example.org,2026-01-25,Dibrugarh,Assam,0.0,0
4420,Oliver Bahl,rishipradhan@example.org,2026-02-08,Dharmanagar,Tripura,0.0,0
4421,Mohini Chawla,sarmaekiya@example.org,2026-01-23,Bilaspur,Chhattisgarh,0.0,1
4422,Jackson Viswanathan,rkapoor@example.net,2026-02-14,Kolkata,West Bengal,226472.19,1
4423,Ekapad Suresh,amane@example.com,2026-02-13,Bishnupur,Manipur,0.0,0
4424,Geetika Issac,george46@example.net,2026-02-17,Patna,Bihar,0.0,0
4425,Ladli Mandal,sbhagat@example.org,2026-02-16,Gurugram,Haryana,0.0,0
4426,Charita Banerjee,zayyannair@example.org,2026-01-30,Bhilai,Chhattisgarh,0.0,0
4427,Chavvi Agarwal,georgepillai@example.net,2026-02-01,Ahmedabad,Gujarat,0.0,0
4428,Oni Purohit,bhavyawali@example.net,2026-01-26,Jabalpur,Madhya Pradesh,533042.36,4
4429,Jasmit Sarin,sbhardwaj@example.com,2026-02-07,Bishnupur,Manipur,0.0,0
4430,Advay Pant,pillaironith@example.com,2026-02-19,Faridabad,Haryana,0.0,0
4431,Zayan Chowdhury,fmangal@example.net,2026-02-10,Surat,Gujarat,0.0,0
4432,Jonathan Tella,shankarridhi@example.com,2026-02-13,Udaipur,Tripura,266487.96,2
4433,Vivaan Chaudhari,maanav50@example.com,2026-01-24,Indore,Madhya Pradesh,0.0,0
4434,Qadim Pal,udyati25@example.com,2026-02-14,Imphal,Manipur,0.0,1
4435,Ganga Hari,maanasjohal@example.com,2026-02-03,Imphal,Manipur,0.0,0
4436,Nachiket Chandran,mishrabhavini@example.org,2026-01-24,Durgapur,West Bengal,291327.07,2
4437,Zashil Gara,ihans@example.com,2026-02-09,Howrah,West Bengal,483140.57,1
4438,Jagrati Jani,forumsanghvi@example.net,2026-01-28,Kohima,Nagaland,0.0,0
4439,Dakshesh Kari,yashasvi22@example.org,2026-02-09,Bengaluru,Karnataka,329763.75,2
4440,Chakradhar Basu,emangal@example.net,2026-01-24,Noida,Uttar Pradesh,0.0,1
4441,Zilmil Dora,vbatta@example.org,2026-02-18,Gangtok,Sikkim,0.0,0
4442,Guneet Yogi,danikevin@example.org,2026-01-25,Mumbai,Maharashtra,0.0,1
4443,Yachana Sampath,matthewratta@example.com,2026-02-04,Shimla,Himachal Pradesh,39310.72,1
4444,Jyoti Bhagat,mandreva@example.net,2026-01-31,Imphal,Manipur,0.0,1
4445,Alexander Lall,ekalinga09@example.net,2026-01-30,Raipur,Chhattisgarh,0.0,0
4446,Ishita Atwal,suhani35@example.net,2026-02-13,Dharamshala,Himachal Pradesh,0.0,0
4447,Rohan Chhabra,rajagopalmitesh@example.com,2026-01-24,Mangaluru,Karnataka,0.0,0
4448,Warhi Korpal,tristanaggarwal@example.com,2026-02-14,Pune,Maharashtra,0.0,0
4449,Ekani Mangal,hardikshere@example.org,2026-02-12,Solan,Himachal Pradesh,142351.45,1
4450,Chandresh Basak,nathanielsarin@example.com,2026-02-10,Visakhapatnam,Andhra Pradesh,0.0,0
4451,Bhanumati Rajan,gokhalemekhala@example.net,2026-01-23,Bilaspur,Chhattisgarh,0.0,1
4452,Janani Kala,charles52@example.com,2026-01-22,Bishnupur,Manipur,0.0,0
